,professor_id,subject_prefix,course_number,first_name,last_name,section_id,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
18942,67cc1550e13b9b509188d64d,BIOL,2312,Mehmet,Candas,18U,4,10,14,5,10,8,4,1,1,0,4,0,1
18943,67cc1550e13b9b509188d64d,BIOL,2312,Mehmet,Candas,19U,5,13,6,8,10,4,4,3,1,2,1,2,1
18944,67cc15e4e13b9b509188d851,BIOL,2312,Simbarashe,Mazambani,24S,4,7,8,3,5,6,1,2,4,0,0,2,1
18945,67cc1605e13b9b509188d8c8,BIOL,2312,Ramesh,Padmanabhan,22S,4,29,32,31,26,25,21,10,15,11,6,6,12
18946,67cc1605e13b9b509188d8c8,BIOL,2312,Ramesh,Padmanabhan,21S,19,55,63,26,19,19,8,9,8,0,1,0,3
18947,67cc1605e13b9b509188d8c8,BIOL,2312,Ramesh,Padmanabhan,23S,41,31,46,25,19,27,7,9,13,3,3,4,12
18948,67cc1605e13b9b509188d8c8,BIOL,2312,Ramesh,Padmanabhan,24S,36,42,59,32,24,22,12,4,4,7,3,5,1
18949,67cc1605e13b9b509188d8c8,BIOL,2312,Ramesh,Padmanabhan,21F,2,2,3,5,4,9,8,10,7,2,5,3,10
18950,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,19F,10,25,42,31,40,33,25,22,14,8,13,15,13
18951,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,23F,42,26,21,31,22,32,16,12,8,4,3,4,4
18952,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,22S,24,39,47,38,28,17,9,13,8,6,0,4,4
18953,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,24F,10,21,41,22,20,16,9,17,20,10,6,8,17
18954,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,24S,57,61,49,24,19,25,6,6,1,0,0,4,0
18955,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,20S,29,136,118,56,53,26,13,3,2,1,0,1,2
18956,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,17F,15,24,57,21,32,36,21,15,10,5,3,2,13
18957,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,22F,13,23,30,8,22,23,21,20,13,9,9,6,23
18958,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,23S,81,50,50,26,13,19,10,5,10,2,1,4,2
18959,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,20F,3,11,37,26,34,35,17,13,22,8,4,7,10
18960,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,18F,20,30,54,34,25,41,18,22,16,6,5,4,11
18961,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,21S,13,55,70,31,28,23,11,9,10,4,4,1,6
18962,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,18S,41,90,95,59,41,47,22,15,11,6,4,2,6
18963,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,19S,41,95,97,52,61,54,21,17,22,9,5,1,5
18964,67cc1670e13b9b509188da39,BIOL,2312,Michelle,Wilson,21F,4,9,18,16,19,23,22,24,16,8,12,15,34
18965,67cc1676e13b9b509188da4e,BIOL,2312,Zhuoru,Wu,21U,11,12,6,4,10,5,2,5,2,2,2,2,5
18966,67cc1676e13b9b509188da4e,BIOL,2312,Zhuoru,Wu,23U,28,7,2,4,6,5,1,2,2,3,0,1,8
18967,67cc1676e13b9b509188da4e,BIOL,2312,Zhuoru,Wu,24U,13,11,3,0,8,4,2,2,0,1,1,1,6
18968,67cc1676e13b9b509188da4e,BIOL,2312,Zhuoru,Wu,22U,13,4,4,4,11,3,2,3,2,2,2,3,13
18969,67cc1676e13b9b509188da4e,BIOL,2312,Zhuoru,Wu,20U,8,11,7,7,8,4,4,3,2,3,1,0,1
19159,67cc1550e13b9b509188d64d,BIOL,3462,Mehmet,Candas,24F,1,10,12,15,8,7,5,4,5,3,0,2,2
19175,67cc1550e13b9b509188d64d,BIOL,4310,Mehmet,Candas,20S,2,17,26,17,12,2,1,0,0,0,0,1,0
19176,67cc1550e13b9b509188d64d,BIOL,4310,Mehmet,Candas,23S,5,10,16,23,12,12,7,7,2,2,0,1,1
19177,67cc1550e13b9b509188d64d,BIOL,4310,Mehmet,Candas,21S,6,27,28,20,24,12,8,3,6,2,0,0,0
19178,67cc1550e13b9b509188d64d,BIOL,4310,Mehmet,Candas,22S,4,13,14,20,10,14,8,6,4,1,1,1,0
19179,67cc1550e13b9b509188d64d,BIOL,4310,Mehmet,Candas,19S,6,21,19,10,10,7,6,2,0,0,1,0,0
19180,67cc1550e13b9b509188d64d,BIOL,4310,Mehmet,Candas,18S,8,14,9,21,9,10,4,1,1,0,0,0,3
19181,67cc1550e13b9b509188d64d,BIOL,4310,Mehmet,Candas,24S,5,12,9,15,10,6,4,2,0,0,0,0,1
19182,67cc1550e13b9b509188d64d,BIOL,4325,Mehmet,Candas,21F,2,12,17,9,13,8,6,1,0,0,0,0,0
19183,67cc1550e13b9b509188d64d,BIOL,4325,Mehmet,Candas,18F,0,14,6,15,3,3,1,2,0,0,0,0,0
19184,67cc1550e13b9b509188d64d,BIOL,4325,Mehmet,Candas,19F,3,12,9,11,3,6,3,0,1,0,0,0,0
19185,67cc1550e13b9b509188d64d,BIOL,4325,Mehmet,Candas,22F,2,10,14,11,19,14,7,0,3,0,0,0,0
19186,67cc1550e13b9b509188d64d,BIOL,4325,Mehmet,Candas,23F,2,8,5,6,10,10,2,1,0,0,0,0,1
19187,67cc1550e13b9b509188d64d,BIOL,4325,Mehmet,Candas,20F,2,10,15,10,9,8,6,1,1,0,0,0,1
19188,67cc1550e13b9b509188d64d,BIOL,4325,Mehmet,Candas,24F,0,6,7,13,14,3,2,3,0,0,0,0,1
19189,67cc1550e13b9b509188d64d,BIOL,4V00,Mehmet,Candas,17F,5,9,4,4,2,0,0,0,0,0,0,0,0
19192,67cc1632e13b9b509188d95f,BIOL,4V00,Erica,Sanchez,23S,3,2,5,0,0,0,0,0,0,0,0,0,0
19629,67cc1551e13b9b509188d64f,CRWT,3355,Hector,Cantu,21F,5,6,0,0,0,0,0,0,0,0,0,0,0
19630,67cc1551e13b9b509188d64f,CRWT,3355,Hector,Cantu,23F,8,6,0,0,1,0,0,0,0,0,0,0,0
19763,67cc1551e13b9b509188d650,MATH,3379,Yan,Cao,20S,4,0,3,0,3,2,1,0,3,0,0,0,3
19764,67cc1551e13b9b509188d650,MATH,3379,Yan,Cao,23S,2,6,4,4,3,3,1,3,1,0,1,2,5
19765,67cc1551e13b9b509188d650,MATH,3379,Yan,Cao,20F,4,7,1,2,7,2,2,6,1,0,1,0,3
19766,67cc1560e13b9b509188d681,MATH,3379,Ronan,Conlon,21F,6,3,6,2,8,1,3,8,3,1,1,1,3
19767,67cc1560e13b9b509188d681,MATH,3379,Ronan,Conlon,22F,5,4,4,4,6,0,1,2,2,1,1,1,6
19768,67cc1560e13b9b509188d681,MATH,3379,Ronan,Conlon,24S,1,5,0,0,4,1,1,1,2,1,0,0,3
19769,67cc1560e13b9b509188d681,MATH,3379,Ronan,Conlon,22S,9,4,1,3,2,1,3,1,1,1,0,1,7
19770,67cc1565e13b9b509188d697,MATH,3379,Mieczyslaw,Dabkowski,19S,3,12,8,7,8,2,3,3,2,3,2,0,4
19771,67cc1566e13b9b509188d699,MATH,3379,Rabin,Dahal,23F,6,7,3,3,2,1,1,3,0,1,2,0,4
19772,67cc1566e13b9b509188d699,MATH,3379,Rabin,Dahal,24F,8,1,2,2,3,3,1,3,1,2,0,1,6
19773,67cc15aae13b9b509188d78b,MATH,3379,Mohammad,Hooshyar,19S,3,12,8,7,8,2,3,3,2,3,2,0,4
19774,67cc15aae13b9b509188d78b,MATH,3379,Mohammad,Hooshyar,17F,8,1,3,1,2,6,1,6,5,1,0,2,4
19775,67cc15aae13b9b509188d78b,MATH,3379,Mohammad,Hooshyar,21S,3,8,10,5,3,5,3,4,4,1,1,1,0
19776,67cc15c7e13b9b509188d7f2,MATH,3379,Wieslaw,Krawcewicz,18S,6,3,3,8,6,3,4,1,2,0,2,0,6
19777,67cc15c7e13b9b509188d7f2,MATH,3379,Wieslaw,Krawcewicz,20S,9,6,4,5,1,1,1,0,0,1,0,0,0
19781,67cc9f51273b002bc538ad4d,MATH,5302,John,Zweck,19S,0,4,0,1,0,1,1,0,0,0,0,0,3
19782,67cc9f51273b002bc538ad4d,MATH,5302,John,Zweck,21S,0,3,1,2,1,0,0,0,0,0,0,0,1
19783,67cc9f51273b002bc538ad4d,MATH,5302,John,Zweck,18S,0,5,1,1,1,1,0,1,0,0,0,0,0
19785,67cc9f51273b002bc538ad99,MATH,6321,Janos,Turi,19S,0,7,4,1,6,7,0,0,0,0,0,0,1
19786,67cc9f51273b002bc538ad99,MATH,6321,Janos,Turi,21S,0,22,3,3,1,2,0,0,0,0,0,0,0
19787,67cc9f51273b002bc538ad99,MATH,6321,Janos,Turi,22S,0,8,2,0,3,0,0,2,0,0,0,0,1
19788,67cc9f51273b002bc538ad99,MATH,6321,Janos,Turi,20S,0,7,0,2,0,0,0,0,0,0,0,0,0
19789,67cc9f51273b002bc538ad99,MATH,6321,Janos,Turi,23S,0,5,1,1,4,1,0,0,0,0,0,0,0
19790,67cc9f51273b002bc538ad99,MATH,6321,Janos,Turi,24S,0,11,5,1,0,0,0,0,0,0,0,0,0
19791,67cc9f51273b002bc538ad99,MATH,6321,Janos,Turi,18S,0,14,5,4,1,1,1,0,0,0,0,0,0
19792,67cc1551e13b9b509188d650,MATH,6345,Yan,Cao,22F,0,3,2,1,2,0,0,0,0,0,0,0,1
19793,67cc1551e13b9b509188d650,MATH,6345,Yan,Cao,24F,0,4,1,2,4,1,0,0,0,0,0,0,0
19794,67cc1551e13b9b509188d650,MATH,6345,Yan,Cao,21F,0,2,1,3,2,1,0,0,0,0,0,0,0
19795,67cc1551e13b9b509188d650,MATH,6346,Yan,Cao,23F,0,3,9,3,2,0,0,0,0,0,0,0,0
19796,67cc1551e13b9b509188d650,MATH,6346,Yan,Cao,24F,0,6,7,3,9,1,0,0,0,0,0,0,0
19797,67cc1551e13b9b509188d650,MATH,6346,Yan,Cao,18F,0,2,5,0,6,0,0,0,0,0,0,0,0
19798,67cc1551e13b9b509188d650,MATH,6346,Yan,Cao,19F,0,6,4,2,4,2,0,0,0,0,0,0,0
19799,67cc1551e13b9b509188d650,MATH,6346,Yan,Cao,21F,0,2,5,2,4,3,0,0,0,0,0,0,0
19800,67cc1551e13b9b509188d650,MATH,6346,Yan,Cao,22F,0,4,7,2,5,0,0,0,0,0,0,0,0
19801,67cc1551e13b9b509188d650,MATH,6346,Yan,Cao,20F,0,2,4,2,4,0,0,0,0,0,0,0,0
19815,67cc15bde13b9b509188d7ce,ANGM,3306,Singkham,Khamnouane,24F,2,4,7,6,5,0,1,0,1,1,1,0,2
19816,67cc15d2e13b9b509188d819,ANGM,3306,Timothy,Lewis,24U,1,5,8,3,4,2,1,1,0,0,0,0,1
19817,67cc15d2e13b9b509188d819,ANGM,3306,Timothy,Lewis,21U,4,1,4,3,3,4,1,0,1,0,2,0,1
19818,67cc15d2e13b9b509188d819,ANGM,3306,Timothy,Lewis,20U,1,5,4,3,2,0,0,0,3,0,1,0,2
19819,67cc15d2e13b9b509188d819,ANGM,3306,Timothy,Lewis,23U,4,3,6,3,4,2,0,0,0,1,0,0,5
19820,67cc1616e13b9b509188d901,ANGM,3306,Jeff,Price,24F,5,7,12,1,0,2,0,1,0,0,1,0,1
19821,67cc1632e13b9b509188d95e,ANGM,3306,Monika,Salter,21F,4,2,2,1,3,2,1,3,4,1,0,0,7
19822,67cc1632e13b9b509188d95e,ANGM,3306,Monika,Salter,19F,2,5,3,2,3,1,0,1,4,0,1,0,2
19823,67cc1632e13b9b509188d95e,ANGM,3306,Monika,Salter,22F,2,4,4,5,2,3,1,0,1,1,0,1,3
19824,67cc1632e13b9b509188d95e,ANGM,3306,Monika,Salter,22S,0,7,3,2,4,6,4,0,0,0,0,2,2
19825,67cc1632e13b9b509188d95e,ANGM,3306,Monika,Salter,23S,1,5,4,1,4,1,2,1,3,1,0,0,6
19826,67cc1632e13b9b509188d95e,ANGM,3306,Monika,Salter,20F,3,2,2,3,3,3,1,1,4,0,2,0,2
19827,67cc1632e13b9b509188d95e,ANGM,3306,Monika,Salter,20S,1,2,6,6,3,3,2,0,2,0,0,0,0
19828,67cc1632e13b9b509188d95e,ANGM,3306,Monika,Salter,18S,3,0,4,1,4,3,1,0,0,1,0,1,7
19830,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,18F,0,2,1,6,4,0,1,0,3,1,0,0,7
19831,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,24F,0,8,6,2,7,5,3,7,2,2,1,1,5
19832,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,20F,0,0,2,1,1,1,1,0,2,0,0,1,4
19833,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,19F,0,3,3,4,10,3,7,6,1,2,0,2,14
19834,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,23S,0,2,5,10,9,5,4,1,1,1,1,0,14
19835,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,21F,0,2,1,5,2,1,1,2,1,1,0,1,9
19836,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,19S,0,0,4,1,2,2,2,2,0,0,3,3,3
19837,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,22F,0,7,4,1,7,3,2,5,2,3,0,1,15
19838,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,21S,0,1,4,0,1,0,0,0,0,1,2,0,2
19839,67cc15b5e13b9b509188d7b3,ANGM,3308,Casey,Johnson,20S,0,4,3,2,6,4,1,2,3,1,2,1,0
19840,67cca09a273b002bc539d02f,ANGM,3308,Joseph,Porritt,24U,7,5,1,1,3,4,1,2,0,1,0,0,2
19883,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,22F,0,16,0,0,1,0,0,0,0,0,0,0,0
19884,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,24S,0,49,0,0,4,0,0,0,0,0,0,0,0
19885,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,20S,0,53,0,0,4,0,0,0,0,0,0,0,0
19886,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,17F,0,38,0,0,7,0,0,0,0,0,0,0,0
19887,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,24F,0,16,0,0,3,0,0,0,0,0,0,0,0
19888,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,19F,0,31,0,0,0,0,0,1,0,0,0,0,0
19889,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,22S,0,49,0,0,7,0,0,0,0,0,0,0,0
19890,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,23F,0,14,0,0,4,0,0,0,0,0,0,0,0
19891,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,18S,0,46,0,0,2,0,0,0,0,0,0,0,0
19892,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,19S,0,59,0,0,1,0,0,0,0,0,0,0,0
19893,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,21F,0,19,0,0,0,0,0,0,0,0,0,0,0
19894,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,18F,0,21,0,0,0,0,0,0,0,0,0,0,0
19895,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,21S,0,48,0,0,0,0,0,0,0,0,0,0,0
19896,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,20F,0,10,0,0,1,0,0,0,0,0,0,0,0
19897,67cc1552e13b9b509188d653,COMD,7221,Jessica,Carter,23S,0,54,0,0,4,0,0,0,0,0,0,0,0
19899,67cc155fe13b9b509188d67d,COMD,7V82,Carol,Cokely,19U,0,6,6,0,0,0,0,0,0,0,0,0,0
19900,67cc9f49273b002bc538a4b8,COMD,7V82,Lisa,Goffman,17F,0,11,1,0,0,0,0,0,0,0,0,0,1
19901,67cc9f49273b002bc538a4b8,COMD,7V82,Lisa,Goffman,20F,0,12,0,1,3,0,0,0,0,0,0,0,0
19902,67cc9f49273b002bc538a4b8,COMD,7V82,Lisa,Goffman,19F,0,6,9,1,0,0,0,0,0,0,0,0,0
19903,67cc9f49273b002bc538a4b8,COMD,7V82,Lisa,Goffman,18F,0,8,0,2,0,0,0,0,0,0,0,0,0
19906,67cc1668e13b9b509188da19,COMD,7V82,Diane,Walsh,19S,0,10,1,0,0,0,0,0,0,0,0,0,0
19907,67cc1552e13b9b509188d654,ACCT,6313,Huseyin,Cavusoglu,22S,0,10,3,0,1,2,0,0,0,0,0,0,0
19908,67cc1552e13b9b509188d654,ACCT,6313,Huseyin,Cavusoglu,23S,0,7,1,2,1,1,1,0,0,0,0,0,0
19912,67cc15cae13b9b509188d7fc,ACCT,6313,Atanu,Lahiri,20U,0,0,8,5,1,0,0,0,0,0,0,0,0
19913,67cc15cae13b9b509188d7fc,ACCT,6313,Atanu,Lahiri,21F,0,10,8,8,0,0,0,0,0,0,0,0,0
19915,67cc9fb0273b002bc5390615,ACCT,6313,Tejas,Shroff,21U,0,4,1,4,3,3,1,1,0,0,0,0,0
19917,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,19S,0,4,3,1,3,1,0,0,0,0,0,0,0
19918,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,22S,0,4,2,2,4,1,0,0,0,0,0,0,1
19919,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,19F,0,4,5,2,2,2,1,1,0,0,0,0,1
19920,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,23S,0,2,4,2,0,1,1,0,0,0,0,0,1
19921,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,20F,0,2,2,2,1,1,0,0,0,0,0,0,1
19922,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,24F,0,2,3,3,2,1,2,0,0,0,0,0,0
19923,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,21S,0,4,3,5,2,1,1,0,0,0,0,0,0
19924,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,18F,0,6,2,1,1,0,0,0,0,0,0,0,0
19925,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,20S,0,4,2,0,3,0,0,0,0,0,0,0,2
19926,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,20U,0,2,2,3,3,1,1,0,0,0,0,0,0
19927,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,21F,0,9,2,2,0,3,2,0,0,0,0,0,2
19928,67cc1552e13b9b509188d654,ACCT,6320,Huseyin,Cavusoglu,24S,0,3,1,4,2,2,1,0,0,0,0,0,0
19933,67cc9f7d273b002bc538d8e0,BUAN,6320,Engin,Calisir,20S,0,16,14,9,3,0,1,0,0,0,0,0,1
19934,67cc9f7d273b002bc538d8e0,BUAN,6320,Engin,Calisir,21F,0,33,57,27,28,4,3,0,0,0,0,0,0
19935,67cc9f7d273b002bc538d8e0,BUAN,6320,Engin,Calisir,21S,0,37,14,3,1,0,0,1,0,0,0,0,0
19936,67cc9f7d273b002bc538d8e0,BUAN,6320,Engin,Calisir,19F,0,19,21,12,12,2,1,0,0,0,0,0,1
19937,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,18F,0,49,22,28,10,15,4,2,0,0,0,0,0
19938,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,24F,0,10,7,10,9,7,4,3,0,0,0,0,4
19939,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,20F,0,7,5,5,1,0,0,0,0,0,0,0,0
19940,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,22S,0,23,11,5,4,12,1,2,0,0,0,0,0
19941,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,23F,0,20,18,15,13,6,7,3,0,0,0,0,9
19942,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,19F,0,7,4,1,1,2,2,1,0,0,0,0,0
19943,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,18U,0,7,6,2,3,0,2,1,0,0,0,0,0
19944,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,21F,0,19,3,8,5,6,4,2,0,0,0,0,1
19945,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,22F,0,41,13,14,13,14,9,3,0,0,0,0,11
19946,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,18S,0,5,7,5,7,4,2,0,0,0,0,0,0
19947,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,17F,0,40,10,2,3,0,1,1,0,0,0,0,0
19948,67cc1552e13b9b509188d654,BUAN,6320,Huseyin,Cavusoglu,23S,0,18,4,6,4,4,5,3,0,0,0,0,1
19949,67cc9f52273b002bc538aee5,BUAN,6320,Kutsal,Dogan,18S,0,9,3,11,1,5,0,0,0,0,0,0,1
19950,67cc9fa3273b002bc538f9fe,BUAN,6320,Gasan,Elkhodari,22F,0,36,11,11,5,0,0,0,0,0,0,0,0
19951,67cc9fa3273b002bc538f9fe,BUAN,6320,Gasan,Elkhodari,21F,0,77,1,0,0,0,0,0,0,0,0,0,0
19952,67cc9fa3273b002bc538f9fe,BUAN,6320,Gasan,Elkhodari,24S,0,35,6,3,10,4,0,0,0,0,0,0,0
19953,67cc9fa3273b002bc538f9fe,BUAN,6320,Gasan,Elkhodari,24U,0,12,7,3,4,0,0,0,0,0,0,0,0
19954,67cc9fa3273b002bc538f9fe,BUAN,6320,Gasan,Elkhodari,24F,0,51,31,14,5,5,0,0,0,0,0,0,2
19955,67cc9fa3273b002bc538f9fe,BUAN,6320,Gasan,Elkhodari,22S,0,35,20,6,5,1,0,1,0,0,0,0,0
19956,67cc9fa3273b002bc538f9fe,BUAN,6320,Gasan,Elkhodari,23F,0,69,59,24,18,1,1,0,0,0,0,0,0
19957,67cc9fa3273b002bc538f9fe,BUAN,6320,Gasan,Elkhodari,23S,0,23,13,13,9,8,1,1,0,0,0,0,0
19958,67cca008273b002bc53950c9,BUAN,6320,Dustin,Encizo,21F,0,17,3,6,2,2,1,0,0,0,0,0,3
19959,67cca03b273b002bc5397cd4,BUAN,6320,Velda,James,22F,0,125,1,1,0,0,0,1,0,0,0,0,0
19960,67cca03b273b002bc5397cd4,BUAN,6320,Velda,James,23F,0,33,23,4,4,0,1,0,0,0,0,0,0
19961,67cca03b273b002bc5397cd4,BUAN,6320,Velda,James,24S,0,12,6,6,14,0,0,0,0,0,0,0,2
19962,67cca03b273b002bc5397cd6,BUAN,6320,Hossein,Kamalzadeh,23S,0,89,36,7,2,0,0,1,0,0,0,0,0
19963,67cca03b273b002bc5397cd6,BUAN,6320,Hossein,Kamalzadeh,24S,0,25,15,13,4,2,0,1,0,0,0,0,0
19964,67cca03b273b002bc5397cd6,BUAN,6320,Hossein,Kamalzadeh,22S,0,129,0,0,0,0,0,1,0,0,0,0,0
19965,67cca03b273b002bc5397cd6,BUAN,6320,Hossein,Kamalzadeh,23U,0,25,17,1,5,0,0,0,0,0,0,0,3
19966,67cca03b273b002bc5397cd6,BUAN,6320,Hossein,Kamalzadeh,22F,0,82,35,2,0,0,0,0,0,0,0,0,1
19967,67cc15bae13b9b509188d7c4,BUAN,6320,Cuneyd,Kaya,23S,0,43,60,18,6,0,0,2,0,0,0,0,0
19968,67cc15bae13b9b509188d7c4,BUAN,6320,Cuneyd,Kaya,24S,0,15,19,5,0,0,0,0,0,0,0,0,1
19969,67cc15bae13b9b509188d7c4,BUAN,6320,Cuneyd,Kaya,22S,0,33,3,3,0,0,0,1,0,0,0,0,1
19970,67cc15bae13b9b509188d7c4,BUAN,6320,Cuneyd,Kaya,23F,0,35,42,32,15,6,0,1,0,0,0,0,0
19971,67cc15bae13b9b509188d7c4,BUAN,6320,Cuneyd,Kaya,22F,0,103,20,2,0,0,0,0,0,0,0,0,0
19972,67cc9fb0273b002bc53905cf,BUAN,6320,Vivek,Mishra,21F,0,12,51,13,1,0,0,0,0,0,0,0,0
19973,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,19S,0,10,6,7,5,5,1,0,0,0,0,0,0
19974,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,18S,0,50,16,8,3,0,0,1,0,0,0,0,0
19975,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,21F,0,131,12,10,2,1,1,0,0,0,0,0,0
19976,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,20S,0,60,22,4,0,0,0,0,0,0,0,0,1
19977,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,18F,0,57,23,15,5,2,0,0,0,0,0,0,0
19978,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,17F,0,96,27,26,3,1,0,0,0,0,0,0,0
19979,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,20U,0,22,0,0,0,0,0,0,0,0,0,0,0
19980,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,21S,0,94,24,13,2,1,0,0,0,0,0,0,0
19981,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,20F,0,76,8,6,3,0,0,0,0,0,0,0,0
19982,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,19U,0,3,4,0,2,2,0,0,0,0,0,0,0
19983,67cc9f47273b002bc5389e62,BUAN,6320,Ravishankar,Narayan,19F,0,105,85,57,15,5,6,4,0,0,0,0,0
19984,67cc1604e13b9b509188d8c4,BUAN,6320,Dawn,Owens,22F,0,24,9,6,12,4,5,2,0,0,0,0,2
19985,67cc9fa3273b002bc538f9df,BUAN,6320,Thiru,Pandian,22S,0,11,18,10,19,6,1,0,0,0,0,0,0
19986,67cc9fa3273b002bc538f9df,BUAN,6320,Thiru,Pandian,22F,0,13,14,9,17,10,5,1,0,0,0,0,0
19987,67cc9fa3273b002bc538f9df,BUAN,6320,Thiru,Pandian,24S,0,5,1,3,1,0,0,0,0,0,0,0,0
19988,67cc9fa3273b002bc538f9df,BUAN,6320,Thiru,Pandian,20S,0,7,9,2,1,0,0,0,0,0,0,0,0
19989,67cc9fa3273b002bc538f9df,BUAN,6320,Thiru,Pandian,24F,0,14,10,8,5,3,1,0,0,0,0,0,0
19990,67cc9fa3273b002bc538f9df,BUAN,6320,Thiru,Pandian,23S,0,12,13,14,10,5,0,3,0,0,0,0,1
19991,67cc9fa3273b002bc538f9df,BUAN,6320,Thiru,Pandian,19F,0,12,27,8,3,1,0,1,0,0,0,0,0
19992,67cc9fa3273b002bc538f9df,BUAN,6320,Thiru,Pandian,23F,0,17,11,17,11,5,0,1,0,0,0,0,0
19993,67cc162ee13b9b509188d951,BUAN,6320,Young,Ryu,21F,0,22,17,19,21,0,0,0,0,0,0,0,0
19994,67cc162ee13b9b509188d951,BUAN,6320,Young,Ryu,20F,0,22,7,6,8,0,0,0,0,0,0,0,1
19995,67cc162ee13b9b509188d951,BUAN,6320,Young,Ryu,24S,0,18,4,6,11,0,0,0,0,0,0,0,0
19996,67cca03b273b002bc5397cde,BUAN,6320,Ahed,Saleh,23S,0,8,7,10,9,4,0,0,0,0,0,0,0
19997,67cca03b273b002bc5397cde,BUAN,6320,Ahed,Saleh,22F,0,29,9,10,5,0,0,0,0,0,0,0,0
